borough,date,asthma_er_count,ppt,pm25
Brooklyn,2016-08-16,88,0.05631564809007214,NA
Brooklyn,2016-08-17,86,2.4436739406874923,NA
Brooklyn,2016-08-18,100,0.5359078112381459,NA
Brooklyn,2016-08-19,78,0.017689983040489667,NA
Brooklyn,2016-08-20,85,0.32496159811861064,NA
Brooklyn,2016-08-21,87,1.6026915790215681,NA
Brooklyn,2016-08-22,91,4.324864677831585,NA
Brooklyn,2016-08-23,85,0,NA
Brooklyn,2016-08-24,93,0,NA
Brooklyn,2016-08-25,68,0,NA
Brooklyn,2016-08-26,98,0,NA
Brooklyn,2016-08-27,55,0,NA
Brooklyn,2016-08-28,83,0,NA
Brooklyn,2016-08-29,94,0.08931888205449166,NA
Brooklyn,2016-08-30,83,0,NA
Brooklyn,2016-08-31,77,0,NA
Brooklyn,2016-09-01,70,2.57034220685518,NA
Brooklyn,2016-09-02,80,18.486762219296295,NA
Brooklyn,2016-09-03,79,0,NA
Brooklyn,2016-09-04,63,0,NA
Brooklyn,2016-09-05,78,0,NA
Brooklyn,2016-09-06,76,0,NA
Brooklyn,2016-09-07,88,1.8287815577541837,NA
Brooklyn,2016-09-08,82,0,NA
Brooklyn,2016-09-09,71,0,NA
Brooklyn,2016-09-10,78,1.3935753698337423,NA
Brooklyn,2016-09-11,80,0.010961683272761832,NA
Brooklyn,2016-09-12,122,0,NA
Brooklyn,2016-09-13,77,0,NA
Brooklyn,2016-09-14,78,0.0030927490803124183,NA
Brooklyn,2016-09-15,106,6.207706764557072,NA
Brooklyn,2016-09-16,81,0,NA
Brooklyn,2016-09-17,97,0,NA
Brooklyn,2016-09-18,73,0.0763008390786278,NA
Brooklyn,2016-09-19,106,2.2282184800401943,NA
Brooklyn,2016-09-20,117,17.022707777413224,NA
Brooklyn,2016-09-21,103,0,NA
Brooklyn,2016-09-22,96,0,NA
Brooklyn,2016-09-23,105,0,NA
Brooklyn,2016-09-24,84,10.20028792618776,NA
Brooklyn,2016-09-25,97,0,NA
Brooklyn,2016-09-26,133,0,NA
Brooklyn,2016-09-27,124,4.253867730710325,NA
Brooklyn,2016-09-28,99,0.007361393875178679,NA
Brooklyn,2016-09-29,90,0.07442629433518518,NA
Brooklyn,2016-09-30,106,1.145310126336934,NA
Brooklyn,2016-10-01,118,8.938255925828194,NA
Brooklyn,2016-10-02,103,0.03142590431537073,NA
Brooklyn,2016-10-03,112,0,NA
Brooklyn,2016-10-04,106,0.3187600193623834,NA
Brooklyn,2016-10-05,127,0,NA
Brooklyn,2016-10-06,117,0,NA
Brooklyn,2016-10-07,105,0,NA
Brooklyn,2016-10-08,101,0,NA
Brooklyn,2016-10-09,86,15.395960916560988,NA
Brooklyn,2016-10-10,105,9.699091263518907,NA
Brooklyn,2016-10-11,124,0,NA
Brooklyn,2016-10-12,122,0,NA
Brooklyn,2016-10-13,132,0,NA
Brooklyn,2016-10-14,89,0.13458024352754605,NA
