borough,date,asthma_er_count,ppt
Manhattan,2018-10-22,72,0
Manhattan,2018-10-23,40,0
Manhattan,2018-10-24,47,0
Manhattan,2018-10-25,56,0
Manhattan,2018-10-26,46,0
Manhattan,2018-10-27,38,19.799589748478475
Manhattan,2018-10-28,38,14.206929383569031
Manhattan,2018-10-29,62,1.5368537920040743
Manhattan,2018-10-30,59,0
Manhattan,2018-10-31,49,0
Manhattan,2018-11-01,45,0
Manhattan,2018-11-02,40,0.013512425529582987
Manhattan,2018-11-03,35,13.77498795792238
Manhattan,2018-11-04,50,8.657459732718928e-4
Manhattan,2018-11-05,57,0
Manhattan,2018-11-06,36,7.949612796842337
Manhattan,2018-11-07,47,19.88063425917215
Manhattan,2018-11-08,41,0
Manhattan,2018-11-09,40,0
Manhattan,2018-11-10,33,20.148763775946993
Manhattan,2018-11-11,29,0
Manhattan,2018-11-12,50,0
Manhattan,2018-11-13,41,17.68353523002517
Manhattan,2018-11-14,38,8.146776857920015
Manhattan,2018-11-15,38,0
Manhattan,2018-11-16,45,33.43807392505239
Manhattan,2018-11-17,44,0.7518996373584378
Manhattan,2018-11-18,29,0
Manhattan,2018-11-19,55,0
Manhattan,2018-11-20,41,0
Manhattan,2018-11-21,34,0
Manhattan,2018-11-22,36,0.027985753108671414
Manhattan,2018-11-23,39,0
Manhattan,2018-11-24,56,0
Manhattan,2018-11-25,36,44.787611950927015
Manhattan,2018-11-26,51,0
